"no","number","id","context","sentence","intentionality","factivity","pictoriality","intentionality_z","factivity_z","pictoriality_z","sense","posterior_max"
664,726,"AC5","W_fict_prose","  in half like a crooked stump into the front passenger seat. Dot tried to imagine that the two women in front were her footmen and she was one of the",6.5,2,5.5,0.869389710203231,-0.986534040809118,1.35941295994698,2,0.999999999653357
665,727,"BMC","W_pop_lore","  miraculous synthesis of creative inspiration, interpretative insight and spellbinding BPO playing. I can imagine that there may be some listeners who fill find the earlier movements just a shade",5.5,3.5,1.5,0.251369249281986,-0.0725244318149641,-0.883479171556711,2,0.999997197401239
666,728,"HD2","W_non_ac_soc_science","  however caution that financial and other constraints compel us to plan more conservatively than I imagine you would wish. The only new track which we envisage in the next 10-15",2.5,4.5,2,-1.60269213348175,0.536815307514471,-0.60311765511875,1,1
667,729,"ACB","W_fict_prose","  bikes on the tarmac-and-broken-glass wastelands of open' play areas'. She tried to imagine the people here sitting on their front doorsteps with a cup of tea and a",6.5,2,6.5,0.869389710203231,-0.986534040809118,1.9201359928229,2,0.999999999931706
668,730,"A57","W_newsp_brdsht_nat_report","  night. Further suggesting to Mrs Sisulu that she might afford to hope, to imagine that her husband might be freed, was a meeting that she and other leaders",6,2,5,0.560379479742608,-0.986534040809118,1.07905144350902,2,0.999999974367869
671,734,"JY2","W_fict_prose","  here, fitted so well with Venice's proud past. She could quite easily imagine him in a black cloak or a doge's zoia. Unconsciously she sighed.",6,2.5,6.5,0.560379479742608,-0.6818641711444,1.9201359928229,2,0.999999997013316
672,735,"CCW","W_fict_prose","  love and care and time I had poured into her, and I tried to imagine her rotting under the tropical sun with her paint peeling, her deck planks opening",6.5,2,7,0.869389710203231,-0.986534040809118,2.20049750926087,2,0.999999999975005
673,736,"FNU","W_fict_prose","  're all the same. You tell her from me.' Stella tried to imagine a younger Lily giving Uncle Vernon cause for jealousy. It wasn't possible.",6,2.5,2,0.560379479742608,-0.6818641711444,-0.60311765511875,2,0.999999950921953
674,737,"CJJ","W_fict_prose","  . So maybe nowhere near. Maybe the Emp was further away than Biff could imagine. And even more mega. What was the most mega thing Biff knew?",5.5,2.5,4,0.251369249281986,-0.6818641711444,0.518328410633096,2,0.999993476194162
675,738,"J1G","W_email","  , and Arsenal(*2). Everytime I am about to go to a cup match I imagine myself travelling back home feeling like shit. It would be even worse this time",6,2.5,2,0.560379479742608,-0.6818641711444,-0.60311765511875,2,0.999999950921953
676,740,"ADY","W_fict_prose","  in the house. She had tried to seduce even Gareth. Not hard to imagine she'd set her sights also on Perkin. Intelligent men in love with their",6,5,1.5,0.560379479742608,0.841485177179189,-0.883479171556711,2,0.999999975910196
677,741,"CK5","W_pop_lore","  's why he feels the need to remind us that His Name Is Prince. Imagine Bivouac singing' Hey, hey, our name is Bivouac and we're pretty",6,2.5,3.5,0.560379479742608,-0.6818641711444,0.237966894195135,2,0.999999938579207
678,743,"HWH","W_commerce","  so-called original position behind' a veil of ignorance'. The idea is to imagine you have been called to a' convention' to set the rules of the",6,2,2,0.560379479742608,-0.986534040809118,-0.60311765511875,2,0.99999994925463
679,744,"KRT","S_brdcast_news","  from East Germany teaching the German language here, that's one thing I could imagine. And for many of them this would be a dream to, come true",5.5,3,3,0.251369249281986,-0.377194301479682,-0.0423946222428265,2,0.999993322045032
680,745,"A4M","W_newsp_brdsht_nat_social","  things, you can't expect behaviour to be totally unchanged. You can't imagine a political party saying we're going to bring back these things that have gone",5.5,2.5,1.5,0.251369249281986,-0.6818641711444,-0.883479171556711,2,0.999996597278714
681,746,"K4D","W_newsp_other_social","  get from hubby, John, 35. She says:' As you can imagine it was a busy time for us. Without John I doubt is any of",5.5,5.5,2,0.251369249281986,1.14615504684391,-0.60311765511875,2,0.999997736665019
682,747,"J17","W_fict_prose","  , very possibly. SERAFIN: Also in minutes and reports? SUMMERCHILD: I imagine it was. SERAFIN: Which you regard as being different from using it in",2,5.5,2,-1.91170236394237,1.14615504684391,-0.60311765511875,1,1
684,749,"FR3","W_fict_prose","  the howdah of my head and goad him. What a relief. Can you imagine it, to have grown up insane and then in one fell swoop to achieve",6,2,2,0.560379479742608,-0.986534040809118,-0.60311765511875,2,0.99999994925463
685,750,"B7C","W_non_ac_nat_science","  dye molecules originally rendered opaque. The laser has' bleached' the dye. Imagine a sheet of material that contains the dye, cross-hatched to divide it into an",6,4,6,0.560379479742608,0.232145437849754,1.63977447638494,2,0.999999994933475
686,751,"KP4","S_conv","  (laugh) (unclear) yeah? Don't you reckon? (SP:PS6U1) Oh God, can you imagine sitting there and actually just washing people's windows and trying to get some money",6,2.5,6,0.560379479742608,-0.6818641711444,1.63977447638494,2,0.99999999318177
687,752,"KRJ","S_speech_unscripted","  And this is another fallacy that really struck me when I saw this; you imagine Victorian stitchery to be uniformly fine and perfect, twenty stitches to the inch and",5.5,2.5,5.5,0.251369249281986,-0.6818641711444,1.35941295994698,2,0.999997939872359
688,753,"G12","W_fict_prose","  's. Every time Dyson looked at himself in the kitchen mirror, trying to imagine it was a television screen, his stomach and Jannie's stomach turned over in",6.5,2,5.5,0.869389710203231,-0.986534040809118,1.35941295994698,2,0.999999999653357
689,754,"B04","W_non_ac_soc_science","  underlie those issues. I shall take as my starting point a television programme I imagine many of you will have seen recently. This featured the Worldwide Fund for Nature",2,5.5,2,-1.91170236394237,1.14615504684391,-0.60311765511875,1,1
690,755,"EEW","W_fict_prose","  must surely be a tease. Because he couldn't for the life of him imagine what he personally could have done to her. That brute of a father,",6,3,2,0.560379479742608,-0.377194301479682,-0.60311765511875,2,0.999999953269441
691,756,"BMT","W_misc","  seasons in a far stronger form than more settled people. It is tempting to imagine an exchange of information and assistance between gypsies and witches, both being subjected at",6,2,1.5,0.560379479742608,-0.986534040809118,-0.883479171556711,2,0.999999963746286
692,757,"KM2","S_brdcast_discussn","  Well it's about erm about four dollars a pound over there which I would imagine is about nearly three pounds. (SP:PS30G) Mm. (SP:PS30H) Yeah wonderful wonderful food. (SP:PS30G)",2,6,2,-1.91170236394237,1.45082491650862,-0.60311765511875,1,1
693,758,"J17","W_fict_prose","  Or rather,' he continues. Three more dots, during which, I imagine, he is looking evasively out of the window. He is doing something,",2,4.5,5.5,-1.91170236394237,0.536815307514471,1.35941295994698,1,1
694,759,"H8J","W_fict_prose","  control over any woman, and he was so powerfully attractive that she couldn't imagine any woman turning him down.' That truce didn't last long, did",6,3,2,0.560379479742608,-0.377194301479682,-0.60311765511875,2,0.999999953269441
695,760,"J17","W_fict_prose","  I see from the biography inside, and the E stands for Edward. I imagine his friends call him Ted. I open the book at random.' What",2,5,1.5,-1.91170236394237,0.841485177179189,-0.883479171556711,1,1
696,761,"C9W","W_misc","  not even aware that she had done it. She had not been able to imagine why she should be suffering those anxiety attacks for so long. But, although",6.5,5,1.5,0.869389710203231,0.841485177179189,-0.883479171556711,2,0.999999998835177
697,762,"KAY","W_essay_school","  madman whose twisted mind helped him justify all his crimes'. As you can imagine, Michael used his telekinetic powers to kill the dreaded Dr Adams, in order",5.5,5.5,5,0.251369249281986,1.14615504684391,1.07905144350902,2,0.99999866910788
698,763,"C86","W_fict_prose","  , but there were forty-six paintings on the walls. Every colour moon you could imagine (and some you couldn't). Nowhere to land, not unless you",6,3.5,5.5,0.560379479742608,-0.0725244318149641,1.35941295994698,2,0.999999988496326
699,764,"JXU","W_fict_prose","  .'' I'm not surprised.'' Not for the reasons you imagine, Sarella.' He offered her a bleak look,' You're full",2,2.5,1.5,-1.91170236394237,-0.6818641711444,-0.883479171556711,1,1
700,765,"H8T","W_fict_prose","  were assured, was instantaneous.' This dreadful incident was, as you may imagine, a shattering blow to the society. Ramsey, though a touch priggish at",5.5,6,1.5,0.251369249281986,1.45082491650862,-0.883479171556711,2,0.999998686901535
701,766,"H9N","W_fict_prose","  no one armed. I am a Danuese.' Silence followed. I could imagine them looking at each other. I said again, my voice a little higher",6,4.5,5,0.560379479742608,0.536815307514471,1.07905144350902,2,0.999999983688137
702,767,"C8T","W_fict_prose","  prose. It's an infallible test.'' But not one, I imagine, that the English faculties would support. I'll be leaving in ten minutes",2,2.5,1.5,-1.91170236394237,-0.6818641711444,-0.883479171556711,1,1
703,768,"J17","W_fict_prose","  someone outside the Civil Service. There is no address on it, but I imagine Dr Serafin was an academic. A younger man, I think -- younger than",2,6,2,-1.91170236394237,1.45082491650862,-0.60311765511875,1,1
704,769,"CG3","W_non_ac_humanities_arts","  your main character. What are the four most significant aspects of his being? Imagine your place. What makes it unique? Why does the change have to happen",6,6,5,0.560379479742608,1.45082491650862,1.07905144350902,2,0.999999989686426
705,770,"B7H","W_non_ac_nat_science","  imagined outcome should not be set as a goal; it is not possible to imagine the unexpected however rich our imaginations, and so the possible pot of gold is",6,2,2,0.560379479742608,-0.986534040809118,-0.60311765511875,2,0.99999994925463
706,771,"H45","W_pop_lore","  are as they are. It's a great life. I just can't imagine doing anything else.' # Robotic Surgeons # Liz Lee reveals how progress in",5.5,2.5,2.5,0.251369249281986,-0.6818641711444,-0.322756138680788,2,0.999993506945511
707,772,"FAT","W_fict_prose","  Caf du Coin, to be nearer her' young man'. One might imagine that Jean-Claude would have done all he could to dissuade Montaine from decamping. It",5.5,2.5,2,0.251369249281986,-0.6818641711444,-0.60311765511875,2,0.999994987397272
708,773,"CCM","W_fict_prose","  the days when she would be able to afford clothes like she saw there. Imagine if you could go in and buy maybe four of the pencil-slim skirts in different",6,2.5,5,0.560379479742608,-0.6818641711444,1.07905144350902,2,0.999999975840788
709,775,"HA7","W_fict_prose","  with him might throw some light on Elise's baffling death. Merrill couldn't imagine quite how this would come about; nor would it bring Elise back, she",6,3,1.5,0.560379479742608,-0.377194301479682,-0.883479171556711,2,0.999999966326521
711,777,"BMT","W_misc","  your natural impressions. Try dowsing without rods: it's much less cumbersome. Imagine them: it works just as well! # THE DRAGON PROJECT # Despite its",6.5,1.5,6,0.869389710203231,-1.29120391047384,1.63977447638494,2,0.999999999834655
712,778,"AS3","W_misc","  a dead lamb lying (deleted:picture) (deleted:picture) innocently at the bottom of the pool. Just imagine jumping in and putting your feet through it. # OVERLEAF: Looking towards the",6,1.5,5.5,0.560379479742608,-1.29120391047384,1.35941295994698,2,0.99999998470109
